0	5	15	20	30	40	60	80	100	150	200	250	300	350	400	450	500	700	1000	2000	3000	4000	5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.040000000000000036	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.05000000000000005	0.07999999999999996	0.11	0.13	0.16000000000000006	0.16000000000000006	0.18000000000000005	0.22	0.25	0.27	0.31999999999999995	0.31999999999999995	0.35
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.07999999999999996	0.14	0.18000000000000005	0.24	0.33	0.37	0.5	0.63	0.71	0.79	0.83	0.91	0.95	0.96
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.18000000000000005	0.28	0.4	0.55	0.78	0.89	0.95	0.98	0.98	0.99	1.0	1.0	1.0	1.0
0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.08999999999999997	0.14	0.26	0.52	0.78	0.96	0.98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.030000000000000027	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.07999999999999996	0.12	0.15000000000000002	0.16000000000000006	0.18999999999999995	0.23	0.25	0.29000000000000004	0.47	0.76	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.040000000000000036	0.040000000000000036	0.05000000000000005	0.05000000000000005	0.07999999999999996	0.15000000000000002	0.15000000000000002	0.2	0.34	0.55	0.77	0.89	0.97	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.040000000000000036	0.05000000000000005	0.11	0.16000000000000006	0.18999999999999995	0.29000000000000004	0.46	0.64	0.96	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.040000000000000036	0.13	0.18999999999999995	0.25	0.46	0.79	0.97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.06000000000000005	0.24	0.31000000000000005	0.61	0.89	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.030000000000000027	0.5700000000000001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
