0	5	15	20	30	40	60	80	100	150	200	250	300	350	400	450	500	700	1000	2000	3000	4000	5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000
0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005
0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.06999999999999995	0.05000000000000005	0.06000000000000005	0.06999999999999995	0.06999999999999995
0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.040000000000000036	0.07999999999999996	0.09999999999999998	0.12	0.15000000000000002	0.16000000000000006	0.18000000000000005	0.22	0.22	0.29000000000000004	0.31999999999999995
0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.07999999999999996	0.09999999999999998	0.16000000000000006	0.21	0.30000000000000004	0.36	0.48	0.55	0.7	0.77	0.84	0.87	0.92
0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.11	0.17000000000000004	0.29000000000000004	0.4300000000000001	0.63	0.79	0.88	0.97	0.97	0.98	0.99	1.0	1.0	1.0
0.06000000000000005	0.06000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.05000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06999999999999995	0.2	0.39	0.65	0.86	0.98	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06999999999999995	0.08999999999999997	0.08999999999999997	0.11	0.14	0.15000000000000002	0.17000000000000004	0.2	0.41	0.65	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06000000000000005	0.06999999999999995	0.08999999999999997	0.09999999999999998	0.17000000000000004	0.30000000000000004	0.49	0.6599999999999999	0.86	0.94	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.06000000000000005	0.06999999999999995	0.08999999999999997	0.09999999999999998	0.15000000000000002	0.31999999999999995	0.5	0.6799999999999999	0.97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.06999999999999995	0.11	0.17000000000000004	0.38	0.53	0.88	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.06999999999999995	0.31000000000000005	0.5	0.78	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.06000000000000005	0.73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
